日時,名称,PF,トピック,起源,背景,影響
2026-02-02 03:48,蛙化現象,N/A,"恋愛,心理,SNS",心理学用語、SNSでの意味拡大,好きな相手が振り向くと冷める現象。SNSで解釈が広がり議論。,恋愛観や人間関係に関する多様な意見が交わされた。
2026-02-02 03:48,#推しの子 2期,N/A,"アニメ,漫画,エンタメ",アニメ「推しの子」第2期放送開始,6/12放送開始。期待と感想がSNSで爆発的に増加。,関連ワードがトレンド入り、ファンアートや考察が多数投稿。
2026-02-02 03:48,きゅうりパック,N/A,"美容,スキンケア,TikTok",TikTokユーザーによる美容法紹介,きゅうりをスライスして顔に貼る美容法が話題に。,多くのユーザーが試して効果や感想を共有、関連動画が増加。
2026-02-04 04:07,猫ミーム,N/A,"動物,動画,音楽",海外の猫動画を組み合わせたもの,様々な猫のリアクション動画にBGMを合わせたショート動画が流行。,SNSで多数の派生動画が作成され、日常会話でも使われる。
2026-02-04 04:07,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,コラボ",可哀想に！氏による創作キャラクター,健気で報われない姿が共感を呼び人気。,グッズやカフェ、コラボが常に話題に。
2026-02-04 04:07,蛙化現象,N/A,"恋愛,心理,人間関係",心理学用語がSNSで拡散,好きな相手が自分に好意を示すと嫌になる現象。,恋愛に関する共感や議論を呼び、体験談が多数投稿。
2026-02-05 04:01,ドット絵メーカー,N/A,"アート,自己表現,ジェネレーター",ピクセルアート生成サイト,簡単操作でレトロ風ドット絵作成、人気に,Xで自分のドット絵を共有する投稿が多数
2026-02-05 04:01,猫ミーム,N/A,"動物,動画,コメディ",海外発の猫の面白動画,多様なシチュエーションに合わせ動画作成,TikTokやXで日常を表現する投稿が流行
2026-02-05 04:01,ブルアカ,N/A,"ゲーム,アニメ,ソーシャルゲーム",スマホゲーム「ブルーアーカイブ」,新イベントやキャラ実装で度々トレンド入り,ファンアートや考察、ガチャ結果がXで活発
2026-02-05 04:01,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,カフェ",可哀想に！氏によるキャラクター,哀愁漂う表情と設定が若者を中心に人気,コラボや新商品がSNSで常に話題に
2026-02-06 04:00,AIゆりこ,N/A,"政治,AI",小池百合子陣営,都知事選でAIが候補者の声を再現。,新しい選挙戦略として話題。
2026-02-06 04:00,私、失敗しないので,N/A,"ドラマ,エンタメ",ドラマ「ドクターX」,米倉涼子氏の発言で再注目。,懐かしむ声や、様々な状況で引用。
2026-02-06 04:00,きゅうりパック,N/A,"美容,おもしろ",SNS上で自然発生,顔にきゅうりを貼る美容法が再燃。,真似する投稿やネタ画像が増加。
2026-02-07 04:02,猫ミーム,N/A,"動物,コメディ,日常",海外の猫動画、SNSで拡散,様々な猫の動画にBGMやテロップを付けた短尺動画。,日常の出来事を面白おかしく表現する際に多用され、新作が日々投稿。
2026-02-08 03:48,石丸伸二演説ミーム,N/A,"政治,選挙","石丸伸二氏の街頭演説動画 (YouTube, X)",論理的で熱のこもった演説がSNSで話題に。,切り抜き動画が拡散、共感や支持を集め発言が引用される。
2026-02-08 03:48,蓮舫七夕ポスター,N/A,"政治,選挙",蓮舫氏の都知事選ポスター,「七夕に願いを。」のキャッチコピーとデザインが話題。,デザイン評価が分かれ、パロディやコラージュが多数投稿。
2026-02-09 03:50,蓮舫氏の選挙ポスター,N/A,"政治,選挙,デザイン",東京都知事選挙のポスター掲示,蓮舫氏の都知事選ポスターが同一人物の顔写真複数枚で構成,SNSでデザインの賛否やパロディ画像が多数投稿された
2026-02-09 03:50,スト6 豪鬼,N/A,"ゲーム,格闘ゲーム",ストリートファイター6のDLCキャラとして配信,人気キャラ「豪鬼」が参戦、その性能や技が話題に,プレイヤー間でキャラ対策やコンボ動画が盛んに共有された
2026-02-09 03:50,#これを見た人は来年の目標を言う,N/A,"インターネット,目標,未来",X (旧Twitter)でのハッシュタグ投稿,突然「来年の目標」を語る流れが生まれ、多くのユーザーが乗る,個人の目標や願望が共有され、共感や応援の声が飛び交った
2026-02-10 04:35,お前が歌うんかい,N/A,"アニメ,コメディ,音楽",アニメ「ゆるキャン△ SEASON3」第10話,斉藤恵那が突然歌い出し、その意外性が話題に,予想外の行動へのツッコミとしてSNSで拡散
2026-02-10 04:35,猫ミーム,N/A,"動物,コメディ,動画編集",海外発祥の猫動画ミームが日本で人気化,猫の表情や行動に効果音を付けた短編動画,日常の出来事を面白おかしく表現する際に多用
2026-02-10 04:35,蛙化現象,N/A,"恋愛,心理,社会",心理学用語がSNSで若者を中心に広まる,好きだった相手の些細な行動で冷める現象,恋愛あるあるや共感、ネタとしてSNSで議論
2026-02-10 04:35,ちゅ、多様性。ダンス,N/A,"音楽,ダンス,芸能",あのちゃんの楽曲「ちゅ、多様性。」の振り付け,アニメ「チェンソーマン」ED曲。独特なダンス,TikTok等でダンス動画が継続的に投稿・拡散
2026-02-11 04:19,#これ見た人は来年のGWの目標を言う,N/A,"ライフスタイル,SNS",X (旧Twitter),GW明けにユーザーが来年の目標を語るハッシュタグ,ユーザー間の交流を促進、目標共有に活用
2026-02-11 04:19,〇〇、もう終わりだよ,N/A,"社会風刺,ユーモア","ネット掲示板,X (旧Twitter)",悲観的な状況を誇張して表現する定型句,共感や笑いを誘い、様々な文脈で拡散
2026-02-11 04:19,〇〇は実在したんだ！,N/A,"ユーモア,AI,ポップカルチャー","X (旧Twitter),AI画像生成",フィクションの存在が現実にあるかのように見せる表現,驚きや笑いを誘い、様々な画像と組み合わせて拡散
2026-02-11 04:19,きゅうりパック,N/A,"美容,ライフスタイル","TikTok,SNS",顔にきゅうりを貼る美容法が話題に,美容効果や見た目の面白さで動画や画像が拡散
2026-02-12 04:14,AIゆりこ,N/A,"政治,AI,選挙",小池百合子氏の都知事選陣営,AI生成画像をSNSに投稿。倫理・著作権で議論。,SNSで拡散、AI利用の是非が広く話題に。
2026-02-12 04:14,7つのゼロ,N/A,"政治,選挙,政策",蓮舫氏の東京都知事選公約,蓮舫氏が都知事選で掲げた7つの「ゼロ」政策,SNSで政策内容や実現性について賛否両論。
2026-02-13 04:14,蓮舫氏「ブーメラン」,N/A,"政治,選挙,皮肉",蓮舫氏の都知事選出馬,蓮舫氏の過去の批判が、現在の自身に当てはまる状況を指す。,政治家の過去発言への注目、皮肉表現の流行。
2026-02-13 04:14,猫ミーム「ハッピーハッピー」,N/A,"動物,音楽,ユーモア",海外の猫動画と楽曲,陽気な猫が踊る動画に「ハッピーハッピー」の歌詞が乗る。,気分転換、ポジティブな感情の共有。
2026-02-14 04:02,AIゆりこ,N/A,"政治,AI,フェイクニュース",東京都知事選告示前にSNSで拡散,小池百合子氏の顔を合成したAI動画が物議,選挙運動への影響、AI悪用が議論に
2026-02-14 04:02,岸田総理のカレー,N/A,"政治,食事,SNS",岸田総理がカレーを食べる写真がSNSで話題,特定のカレー店での食事風景が拡散された,庶民派アピールか、批判か、意見が交錯
2026-02-14 04:02,ドクターイエロー引退,N/A,"鉄道,社会,ニュース",JR東海が運行終了を発表、SNSで話題,新幹線電気軌道総合試験車の引退が決定,多くのファンが惜しみ、関連投稿が多数
2026-02-14 04:02,梅雨入り,N/A,"天気,季節,日常",気象庁の梅雨入り発表、SNSで共感投稿,多くの地域で梅雨入りが発表され、天候への不満,雨具や室内活動、湿気対策などの話題が活発化
2026-02-15 03:48,AIゆりこ,N/A,政治、AI、フェイクニュース,YouTube、SNS,東京都知事選を前に、小池百合子氏のAI生成動画が拡散。,真偽を巡る議論、AI技術の悪用への懸念。
2026-02-15 03:48,ハッピーハッピーハッピー猫ミーム,N/A,動物、動画、BGM,海外発祥の猫ミーム、特定のBGM,幸せそうな猫の動画に特定のBGMを合わせる。,SNSでの癒やし動画、共感、動画制作。
2026-02-15 03:48,〇〇はどこ…？ミーム,N/A,日常、共感、SNS,不明 (複数の画像や状況で自然発生),自分の失ったものや欲しいものを探す状況を表現。,日常の感情をユーモラスに表現する際に使用。
2026-02-15 03:48,ずんだもん解説,N/A,VTuber、音声合成、解説,VOICEVOX、東北ずん子プロジェクト,AI音声合成ソフト「VOICEVOX」のキャラクター。,YouTube、ニコニコ動画で解説動画が多数投稿。
2026-02-16 03:49,ねるねるねるねの「ねる」,N/A,"雑学,食品",X(旧Twitter)でのユーザー投稿,「ねるねるねるね」の「ねる」が「寝る」ではなく「練る」だと公式が説明し話題に。,多くの人が誤解に気づき、驚きや共感を表明。商品への関心が高まった。
2026-02-16 03:49,エイプリルフール,N/A,"イベント,SNS",4月1日のエイプリルフール,企業や個人がユニークな嘘や企画をSNSで発表し、盛り上がりを見せた。,多くのユーザーが楽しみ、関連ワードがトレンド入りした。
2026-02-16 03:49,新生活応援,N/A,"季節,生活",4月からの新生活シーズン,4月からの入学、入社などで新生活を始める人々を応援する投稿やキャンペーン。,新生活への期待や不安を共有し、共感を呼んだ。関連商品も注目された。
2026-02-16 03:49,花見,N/A,"季節,イベント",桜の開花と満開,全国各地で桜が満開を迎え、花見を楽しむ人々の投稿がSNSで多数見られた。,美しい桜の写真や動画が共有され、季節感や行楽への関心が高まった。
2026-02-16 03:49,ドジャース,N/A,"スポーツ,野球",MLB開幕後の試合,大谷翔平選手が所属するドジャースの試合結果や選手の活躍が連日話題に。,多くの野球ファンが試合結果やニュースを追い、SNSで活発に議論している。
